Conditions,Elevation,Humidity,Latitude,Location,Longitude,Pressure,Temperature,Time
Foggy,5.455867290496826,0.54,19.0759837,"Mumbai,India",72.8776559,1016.89,76.68,1485055800
Foggy,5.455867290496826,0.35,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1485059400
Foggy,5.455867290496826,0.32,19.0759837,"Mumbai,India",72.8776559,1000.0,88.0,1485063000
Clear,5.455867290496826,0.34,19.0759837,"Mumbai,India",72.8776559,1017.67,88.31,1485066600
Foggy,5.455867290496826,0.27,19.0759837,"Mumbai,India",72.8776559,1000.0,93.0,1485070200
Clear,5.455867290496826,0.38,19.0759837,"Mumbai,India",72.8776559,1000.0,90.0,1485073800
Clear,5.455867290496826,0.35,19.0759837,"Mumbai,India",72.8776559,1014.53,89.3,1485077400
Clear,5.455867290496826,0.31,19.0759837,"Mumbai,India",72.8776559,1000.0,90.0,1485081000
Clear,5.455867290496826,0.41,19.0759837,"Mumbai,India",72.8776559,1000.0,88.0,1485084600
Clear,5.455867290496826,0.5,19.0759837,"Mumbai,India",72.8776559,1013.34,85.12,1485088200
Clear,5.455867290496826,0.4,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1485091800
Clear,5.455867290496826,0.37,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1485095400
Foggy,5.455867290496826,0.41,19.0759837,"Mumbai,India",72.8776559,1015.33,81.07,1485099000
Foggy,5.455867290496826,0.37,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1485102600
Foggy,5.455867290496826,0.43,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1485106200
Foggy,5.455867290496826,0.42,19.0759837,"Mumbai,India",72.8776559,1014.16,78.84,1485628200
Foggy,5.455867290496826,0.42,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1485631800
Foggy,5.455867290496826,0.39,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1485635400
Foggy,5.455867290496826,0.42,19.0759837,"Mumbai,India",72.8776559,1013.3,77.26,1485639000
Foggy,5.455867290496826,0.45,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1485642600
Foggy,5.455867290496826,0.45,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1485646200
Foggy,5.455867290496826,0.49,19.0759837,"Mumbai,India",72.8776559,1013.13,73.11,1485649800
Foggy,5.455867290496826,0.39,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1485653400
Foggy,5.455867290496826,0.39,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1485657000
Foggy,5.455867290496826,0.5,19.0759837,"Mumbai,India",72.8776559,1015.28,76.28,1485660600
Foggy,5.455867290496826,0.33,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1485664200
Foggy,5.455867290496826,0.29,19.0759837,"Mumbai,India",72.8776559,1000.0,88.0,1485667800
Clear,5.455867290496826,0.31,19.0759837,"Mumbai,India",72.8776559,1015.98,88.4,1485671400
Foggy,5.455867290496826,0.25,19.0759837,"Mumbai,India",72.8776559,1000.0,93.0,1485675000
Clear,5.455867290496826,0.3,19.0759837,"Mumbai,India",72.8776559,1000.0,95.0,1485678600
Clear,5.455867290496826,0.34,19.0759837,"Mumbai,India",72.8776559,1012.54,90.19,1485682200
Clear,5.455867290496826,0.32,19.0759837,"Mumbai,India",72.8776559,1000.0,91.0,1485685800
Clear,5.455867290496826,0.35,19.0759837,"Mumbai,India",72.8776559,1000.0,90.0,1485689400
Clear,5.455867290496826,0.45,19.0759837,"Mumbai,India",72.8776559,1012.08,86.06,1485693000
Clear,5.455867290496826,0.34,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1485696600
Foggy,5.455867290496826,0.37,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1485700200
Foggy,5.455867290496826,0.37,19.0759837,"Mumbai,India",72.8776559,1013.46,84.68,1485703800
Foggy,5.455867290496826,0.31,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1485707400
Foggy,5.455867290496826,0.35,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1485711000
Clear,5.455867290496826,0.7,19.0759837,"Mumbai,India",72.8776559,1013.66,74.21,1486233000
Clear,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1486236600
Clear,5.455867290496826,0.79,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1486240200
Clear,5.455867290496826,0.84,19.0759837,"Mumbai,India",72.8776559,1012.21,72.19,1486243800
Clear,5.455867290496826,0.84,19.0759837,"Mumbai,India",72.8776559,1000.0,73.0,1486247400
Clear,5.455867290496826,0.84,19.0759837,"Mumbai,India",72.8776559,1000.0,73.0,1486251000
Clear,5.455867290496826,0.84,19.0759837,"Mumbai,India",72.8776559,1012.47,72.13,1486254600
Clear,5.455867290496826,0.9,19.0759837,"Mumbai,India",72.8776559,1000.0,73.0,1486258200
Clear,5.455867290496826,0.79,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1486261800
Clear,5.455867290496826,0.81,19.0759837,"Mumbai,India",72.8776559,1015.17,73.34,1486265400
Clear,5.455867290496826,0.69,19.0759837,"Mumbai,India",72.8776559,1000.0,77.0,1486269000
Clear,5.455867290496826,0.65,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1486272600
Partly Cloudy,5.455867290496826,0.59,19.0759837,"Mumbai,India",72.8776559,1015.85,80.55,1486276200
Clear,5.455867290496826,0.65,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1486279800
Clear,5.455867290496826,0.6,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1486283400
Clear,5.455867290496826,0.55,19.0759837,"Mumbai,India",72.8776559,1013.18,81.2,1486287000
Clear,5.455867290496826,0.54,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1486290600
Clear,5.455867290496826,0.6,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1486294200
Clear,5.455867290496826,0.63,19.0759837,"Mumbai,India",72.8776559,1012.89,78.45,1486297800
Clear,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1486301400
Foggy,5.455867290496826,0.69,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1486305000
Foggy,5.455867290496826,0.72,19.0759837,"Mumbai,India",72.8776559,1014.53,72.98,1486308600
Foggy,5.455867290496826,0.66,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1486312200
Foggy,5.455867290496826,0.71,19.0759837,"Mumbai,India",72.8776559,1000.0,73.0,1486315800
Clear,5.455867290496826,0.66,19.0759837,"Mumbai,India",72.8776559,1014.01,73.91,1486837800
Foggy,5.455867290496826,0.71,19.0759837,"Mumbai,India",72.8776559,1000.0,73.0,1486841400
Foggy,5.455867290496826,0.71,19.0759837,"Mumbai,India",72.8776559,1000.0,73.0,1486845000
Foggy,5.455867290496826,0.68,19.0759837,"Mumbai,India",72.8776559,1012.76,70.85,1486848600
Foggy,5.455867290496826,0.73,19.0759837,"Mumbai,India",72.8776559,1000.0,72.0,1486852200
Foggy,5.455867290496826,0.73,19.0759837,"Mumbai,India",72.8776559,1000.0,72.0,1486855800
Foggy,5.455867290496826,0.81,19.0759837,"Mumbai,India",72.8776559,1013.09,68.42,1486859400
Foggy,5.455867290496826,0.73,19.0759837,"Mumbai,India",72.8776559,1000.0,70.0,1486863000
Foggy,5.455867290496826,0.73,19.0759837,"Mumbai,India",72.8776559,1000.0,68.0,1486866600
Foggy,5.455867290496826,0.68,19.0759837,"Mumbai,India",72.8776559,1015.57,70.59,1486870200
Foggy,5.455867290496826,0.39,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1486873800
Foggy,5.455867290496826,0.28,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1486877400
Clear,5.455867290496826,0.25,19.0759837,"Mumbai,India",72.8776559,1015.78,83.31,1486881000
Clear,5.455867290496826,0.18,19.0759837,"Mumbai,India",72.8776559,1000.0,88.0,1486884600
Clear,5.455867290496826,0.37,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1486888200
Clear,5.455867290496826,0.39,19.0759837,"Mumbai,India",72.8776559,1012.61,85.75,1486891800
Clear,5.455867290496826,0.46,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1486895400
Clear,5.455867290496826,0.46,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1486899000
Partly Cloudy,5.455867290496826,0.51,19.0759837,"Mumbai,India",72.8776559,1011.92,81.21,1486902600
Clear,5.455867290496826,0.47,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1486906200
Foggy,5.455867290496826,0.54,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1486909800
Foggy,5.455867290496826,0.56,19.0759837,"Mumbai,India",72.8776559,1014.03,76.74,1486913400
Foggy,5.455867290496826,0.54,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1486917000
Foggy,5.455867290496826,0.54,19.0759837,"Mumbai,India",72.8776559,1000.0,77.0,1486920600
Foggy,5.455867290496826,0.33,19.0759837,"Mumbai,India",72.8776559,1014.32,84.4,1487442600
Foggy,5.455867290496826,0.34,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1487446200
Foggy,5.455867290496826,0.49,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1487449800
Foggy,5.455867290496826,0.47,19.0759837,"Mumbai,India",72.8776559,1013.77,80.57,1487453400
Foggy,5.455867290496826,0.47,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1487457000
Foggy,5.455867290496826,0.44,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1487460600
Foggy,5.455867290496826,0.5,19.0759837,"Mumbai,India",72.8776559,1013.39,77.18,1487464200
Foggy,5.455867290496826,0.47,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1487467800
Foggy,5.455867290496826,0.47,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1487471400
Foggy,5.455867290496826,0.55,19.0759837,"Mumbai,India",72.8776559,1015.23,80.25,1487475000
Foggy,5.455867290496826,0.3,19.0759837,"Mumbai,India",72.8776559,1000.0,90.0,1487478600
Foggy,5.455867290496826,0.22,19.0759837,"Mumbai,India",72.8776559,1000.0,95.0,1487482200
Clear,5.455867290496826,0.38,19.0759837,"Mumbai,India",72.8776559,1015.23,91.94,1487485800
Foggy,5.455867290496826,0.32,19.0759837,"Mumbai,India",72.8776559,1000.0,93.0,1487489400
Foggy,5.455867290496826,0.19,19.0759837,"Mumbai,India",72.8776559,1000.0,95.0,1487493000
Clear,5.455867290496826,0.28,19.0759837,"Mumbai,India",72.8776559,1011.77,92.68,1487496600
Clear,5.455867290496826,0.24,19.0759837,"Mumbai,India",72.8776559,1000.0,95.0,1487500200
Clear,5.455867290496826,0.27,19.0759837,"Mumbai,India",72.8776559,1000.0,93.0,1487503800
Clear,5.455867290496826,0.41,19.0759837,"Mumbai,India",72.8776559,1010.82,89.63,1487507400
Clear,5.455867290496826,0.41,19.0759837,"Mumbai,India",72.8776559,1011.33,88.06,1487511000
Clear,5.455867290496826,0.39,19.0759837,"Mumbai,India",72.8776559,1011.84,86.42,1487514600
Clear,5.455867290496826,0.37,19.0759837,"Mumbai,India",72.8776559,1012.35,85.5,1487518200
Clear,5.455867290496826,0.33,19.0759837,"Mumbai,India",72.8776559,1000.0,88.0,1487521800
Clear,5.455867290496826,0.31,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1487525400
Foggy,5.455867290496826,0.4,19.0759837,"Mumbai,India",72.8776559,1011.69,82.4,1488047400
Foggy,5.455867290496826,0.4,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1488051000
Foggy,5.455867290496826,0.54,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1488054600
Foggy,5.455867290496826,0.45,19.0759837,"Mumbai,India",72.8776559,1010.42,77.61,1488058200
Foggy,5.455867290496826,0.58,19.0759837,"Mumbai,India",72.8776559,1000.0,77.0,1488061800
Foggy,5.455867290496826,0.5,19.0759837,"Mumbai,India",72.8776559,1000.0,77.0,1488065400
Foggy,5.455867290496826,0.44,19.0759837,"Mumbai,India",72.8776559,1010.07,76.88,1488069000
Foggy,5.455867290496826,0.34,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1488072600
Clear,5.455867290496826,0.33,19.0759837,"Mumbai,India",72.8776559,1011.82,79.75,1488076200
Clear,5.455867290496826,0.31,19.0759837,"Mumbai,India",72.8776559,1011.82,81.87,1488079800
Clear,5.455867290496826,0.22,19.0759837,"Mumbai,India",72.8776559,1011.82,88.61,1488083400
Clear,5.455867290496826,0.14,19.0759837,"Mumbai,India",72.8776559,1000.0,95.0,1488087000
Clear,5.455867290496826,0.18,19.0759837,"Mumbai,India",72.8776559,1012.05,95.11,1488090600
Clear,5.455867290496826,0.16,19.0759837,"Mumbai,India",72.8776559,1000.0,99.0,1488094200
Clear,5.455867290496826,0.25,19.0759837,"Mumbai,India",72.8776559,1000.0,97.0,1488097800
Clear,5.455867290496826,0.28,19.0759837,"Mumbai,India",72.8776559,1008.58,95.36,1488101400
Clear,5.455867290496826,0.24,19.0759837,"Mumbai,India",72.8776559,1000.0,95.0,1488105000
Clear,5.455867290496826,0.24,19.0759837,"Mumbai,India",72.8776559,1000.0,95.0,1488108600
Clear,5.455867290496826,0.35,19.0759837,"Mumbai,India",72.8776559,1007.7,90.7,1488112200
Clear,5.455867290496826,0.28,19.0759837,"Mumbai,India",72.8776559,1000.0,90.0,1488115800
Clear,5.455867290496826,0.37,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1488119400
Clear,5.455867290496826,0.42,19.0759837,"Mumbai,India",72.8776559,1009.45,85.06,1488123000
Foggy,5.455867290496826,0.4,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1488126600
Foggy,5.455867290496826,0.49,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1488130200
Foggy,5.455867290496826,0.72,19.0759837,"Mumbai,India",72.8776559,1009.14,78.2,1488652200
Clear,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1488655800
Clear,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1488659400
Clear,5.455867290496826,0.78,19.0759837,"Mumbai,India",72.8776559,1008.56,75.75,1488663000
Foggy,5.455867290496826,0.79,19.0759837,"Mumbai,India",72.8776559,1000.0,77.0,1488666600
Foggy,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,77.0,1488670200
Foggy,5.455867290496826,0.79,19.0759837,"Mumbai,India",72.8776559,1008.35,71.61,1488673800
Foggy,5.455867290496826,0.79,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1488677400
Foggy,5.455867290496826,0.84,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1488681000
Clear,5.455867290496826,0.65,19.0759837,"Mumbai,India",72.8776559,1010.22,76.15,1488684600
Clear,5.455867290496826,0.43,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1488688200
Clear,5.455867290496826,0.33,19.0759837,"Mumbai,India",72.8776559,1000.0,88.0,1488691800
Clear,5.455867290496826,0.35,19.0759837,"Mumbai,India",72.8776559,1010.33,89.07,1488695400
Clear,5.455867290496826,0.37,19.0759837,"Mumbai,India",72.8776559,1000.0,91.0,1488699000
Clear,5.455867290496826,0.31,19.0759837,"Mumbai,India",72.8776559,1000.0,90.0,1488702600
Clear,5.455867290496826,0.42,19.0759837,"Mumbai,India",72.8776559,1007.38,88.1,1488706200
Clear,5.455867290496826,0.35,19.0759837,"Mumbai,India",72.8776559,1000.0,90.0,1488709800
Clear,5.455867290496826,0.33,19.0759837,"Mumbai,India",72.8776559,1000.0,90.0,1488713400
Clear,5.455867290496826,0.34,19.0759837,"Mumbai,India",72.8776559,1006.48,88.67,1488717000
Clear,5.455867290496826,0.29,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1488720600
Clear,5.455867290496826,0.33,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1488724200
Clear,5.455867290496826,0.33,19.0759837,"Mumbai,India",72.8776559,1007.66,83.43,1488727800
Clear,5.455867290496826,0.33,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1488731400
Clear,5.455867290496826,0.34,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1488735000
Clear,5.455867290496826,0.46,19.0759837,"Mumbai,India",72.8776559,1013.05,75.57,1489257000
Clear,5.455867290496826,0.45,19.0759837,"Mumbai,India",72.8776559,1000.0,77.0,1489260600
Clear,5.455867290496826,0.5,19.0759837,"Mumbai,India",72.8776559,1000.0,75.0,1489264200
Clear,5.455867290496826,0.58,19.0759837,"Mumbai,India",72.8776559,1012.21,71.84,1489267800
Clear,5.455867290496826,0.57,19.0759837,"Mumbai,India",72.8776559,1000.0,73.0,1489271400
Clear,5.455867290496826,0.53,19.0759837,"Mumbai,India",72.8776559,1000.0,73.0,1489275000
Clear,5.455867290496826,0.56,19.0759837,"Mumbai,India",72.8776559,1012.17,71.24,1489278600
Foggy,5.455867290496826,0.53,19.0759837,"Mumbai,India",72.8776559,1000.0,72.0,1489282200
Foggy,5.455867290496826,0.51,19.0759837,"Mumbai,India",72.8776559,1000.0,73.0,1489285800
Foggy,5.455867290496826,0.54,19.0759837,"Mumbai,India",72.8776559,1014.23,75.02,1489289400
Foggy,5.455867290496826,0.42,19.0759837,"Mumbai,India",72.8776559,1000.0,77.0,1489293000
Foggy,5.455867290496826,0.34,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1489296600
Clear,5.455867290496826,0.24,19.0759837,"Mumbai,India",72.8776559,1013.72,83.14,1489300200
Clear,5.455867290496826,0.18,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1489303800
Clear,5.455867290496826,0.37,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1489307400
Clear,5.455867290496826,0.38,19.0759837,"Mumbai,India",72.8776559,1010.85,83.94,1489311000
Clear,5.455867290496826,0.36,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1489314600
Clear,5.455867290496826,0.4,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1489318200
Clear,5.455867290496826,0.45,19.0759837,"Mumbai,India",72.8776559,1009.82,81.25,1489321800
Foggy,5.455867290496826,0.44,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1489325400
Foggy,5.455867290496826,0.41,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1489329000
Foggy,5.455867290496826,0.41,19.0759837,"Mumbai,India",72.8776559,1011.45,78.43,1489332600
Foggy,5.455867290496826,0.42,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1489336200
Foggy,5.455867290496826,0.45,19.0759837,"Mumbai,India",72.8776559,1000.0,77.0,1489339800
Clear,5.455867290496826,0.64,19.0759837,"Mumbai,India",72.8776559,1012.3,80.29,1489861800
Clear,5.455867290496826,0.65,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1489865400
Clear,5.455867290496826,0.68,19.0759837,"Mumbai,India",72.8776559,1011.56,79.58,1489869000
Clear,5.455867290496826,0.72,19.0759837,"Mumbai,India",72.8776559,1011.56,78.17,1489872600
Clear,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1489876200
Humid,5.455867290496826,0.85,19.0759837,"Mumbai,India",72.8776559,1000.0,77.0,1489879800
Foggy,5.455867290496826,0.82,19.0759837,"Mumbai,India",72.8776559,1011.23,72.26,1489883400
Foggy,5.455867290496826,0.81,19.0759837,"Mumbai,India",72.8776559,1011.23,75.35,1489887000
Clear,5.455867290496826,0.79,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1489890600
Clear,5.455867290496826,0.76,19.0759837,"Mumbai,India",72.8776559,1013.71,78.77,1489894200
Humid,5.455867290496826,0.65,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1489897800
Clear,5.455867290496826,0.37,19.0759837,"Mumbai,India",72.8776559,1000.0,91.0,1489901400
Humid,5.455867290496826,0.57,19.0759837,"Mumbai,India",72.8776559,1013.84,90.15,1489905000
Humid,5.455867290496826,0.7,19.0759837,"Mumbai,India",72.8776559,1000.0,88.0,1489908600
Humid,5.455867290496826,0.75,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1489912200
Humid and Foggy,5.455867290496826,0.65,19.0759837,"Mumbai,India",72.8776559,1011.94,86.38,1489915800
Humid,5.455867290496826,0.65,19.0759837,"Mumbai,India",72.8776559,1000.0,86.0,1489919400
Clear,5.455867290496826,0.63,19.0759837,"Mumbai,India",72.8776559,1000.0,84.0,1489923000
Humid,5.455867290496826,0.67,19.0759837,"Mumbai,India",72.8776559,1010.76,84.39,1489926600
Clear,5.455867290496826,0.67,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1489930200
Clear,5.455867290496826,0.69,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1489933800
Clear,5.455867290496826,0.71,19.0759837,"Mumbai,India",72.8776559,1012.08,80.93,1489937400
Clear,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1489941000
Clear,5.455867290496826,0.79,19.0759837,"Mumbai,India",72.8776559,1000.0,79.0,1489944600
Clear,5.455867290496826,0.71,19.0759837,"Mumbai,India",72.8776559,1011.22,81.78,1490466600
Humid,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1490470200
Humid,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1490473800
Clear,5.455867290496826,0.73,19.0759837,"Mumbai,India",72.8776559,1009.7,81.34,1490477400
Clear,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1490481000
Humid,5.455867290496826,0.77,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1490484600
Clear,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1010.42,79.66,1490488200
Clear,5.455867290496826,0.74,19.0759837,"Mumbai,India",72.8776559,1000.0,81.0,1490491800
Clear,5.455867290496826,0.67,19.0759837,"Mumbai,India",72.8776559,1000.0,82.0,1490495400
Clear,5.455867290496826,0.58,19.0759837,"Mumbai,India",72.8776559,1012.42,84.19,1490499000
Clear,5.455867290496826,0.41,19.0759837,"Mumbai,India",72.8776559,1000.0,91.0,1490502600
Humid,5.455867290496826,0.56,19.0759837,"Mumbai,India",72.8776559,1000.0,91.0,1490506200
